"","Cell_ID","Tissue","Timepoint","Treatment1","Treatment2","p.value","significance"
"17213","Ly6C+CD8+ T-cells","Nasal Tissue","72","Pam1ug+IAV","Pam1ug+NTHi",0.807536255727263,""
"17214","Ly6C+CD8+ T-cells","Nasal Tissue","72","Pam1ug+IAV","Saline",0.702307947265589,""
"17215","Ly6C+CD8+ T-cells","Nasal Tissue","72","Pam1ug+IAV","Saline+IAV",0.702307947265589,""
"17216","Ly6C+CD8+ T-cells","Nasal Tissue","72","Pam1ug+IAV","Saline+IAV+NTHi",0.702307947265589,""
"17217","Ly6C+CD8+ T-cells","Nasal Tissue","72","Pam1ug+IAV","Saline+NTHi",0.702307947265589,""
"17218","Ly6C+CD8+ T-cells","Nasal Tissue","72","Pam1ug+IAV+NTHi","Pam1ug+NTHi",0.807536255727263,""
"17219","Ly6C+CD8+ T-cells","Nasal Tissue","72","Pam1ug+IAV+NTHi","Saline",0.702307947265589,""
"17220","Ly6C+CD8+ T-cells","Nasal Tissue","72","Pam1ug+IAV+NTHi","Saline+IAV",0.702307947265589,""
"17221","Ly6C+CD8+ T-cells","Nasal Tissue","72","Pam1ug+IAV+NTHi","Saline+IAV+NTHi",0.702307947265589,""
"17222","Ly6C+CD8+ T-cells","Nasal Tissue","72","Pam1ug+IAV+NTHi","Saline+NTHi",0.702307947265589,""
"17223","Ly6C+CD8+ T-cells","Nasal Tissue","72","Pam1ug+NTHi","Saline",0.807536255727263,""
"17224","Ly6C+CD8+ T-cells","Nasal Tissue","72","Pam1ug+NTHi","Saline+IAV",0.556882287184531,""
"17225","Ly6C+CD8+ T-cells","Nasal Tissue","72","Pam1ug+NTHi","Saline+IAV+NTHi",0.556882287184531,""
"17226","Ly6C+CD8+ T-cells","Nasal Tissue","72","Pam1ug+NTHi","Saline+NTHi",0.807536255727263,""
"17227","Ly6C+CD8+ T-cells","Nasal Tissue","72","Saline","Saline+IAV",0.438635861283758,""
"17228","Ly6C+CD8+ T-cells","Nasal Tissue","72","Saline","Saline+IAV+NTHi",0.438635861283758,""
"17229","Ly6C+CD8+ T-cells","Nasal Tissue","72","Saline","Saline+NTHi",0.999585573245418,""
"17230","Ly6C+CD8+ T-cells","Nasal Tissue","72","Saline+IAV","Saline+IAV+NTHi",0.999585573245418,""
"17231","Ly6C+CD8+ T-cells","Nasal Tissue","72","Saline+IAV","Saline+NTHi",0.438635861283758,""
"17232","Ly6C+CD8+ T-cells","Nasal Tissue","72","Saline+IAV+NTHi","Saline+NTHi",0.438635861283758,""
"17233","Ly6C+CD8+ T-cells","Spleen","72","Hh","Hh+IAV",0.17210939296968,""
"17234","Ly6C+CD8+ T-cells","Spleen","72","Hh","Hh+IAV+NTHi",0.17210939296968,""
"17235","Ly6C+CD8+ T-cells","Spleen","72","Hh","Hh+NTHi",0.99982046105595,""
"17236","Ly6C+CD8+ T-cells","Spleen","72","Hh","Pam1ug",0.89728070851213,""
"17237","Ly6C+CD8+ T-cells","Spleen","72","Hh","Pam1ug+IAV",0.89728070851213,""
"17238","Ly6C+CD8+ T-cells","Spleen","72","Hh","Pam1ug+IAV+NTHi",0.89728070851213,""
"17239","Ly6C+CD8+ T-cells","Spleen","72","Hh","Pam1ug+NTHi",0.89728070851213,""
"17240","Ly6C+CD8+ T-cells","Spleen","72","Hh","Saline",0.89728070851213,""
"17241","Ly6C+CD8+ T-cells","Spleen","72","Hh","Saline+IAV",0.0193767123455717,"*"
"17242","Ly6C+CD8+ T-cells","Spleen","72","Hh","Saline+IAV+NTHi",0.0193767123455717,"*"
"17243","Ly6C+CD8+ T-cells","Spleen","72","Hh","Saline+NTHi",0.89728070851213,""
"17244","Ly6C+CD8+ T-cells","Spleen","72","Hh+IAV","Hh+IAV+NTHi",0.99982046105595,""
"17245","Ly6C+CD8+ T-cells","Spleen","72","Hh+IAV","Hh+NTHi",0.17210939296968,""
"17246","Ly6C+CD8+ T-cells","Spleen","72","Hh+IAV","Pam1ug",0.0907529437586058,""
"17247","Ly6C+CD8+ T-cells","Spleen","72","Hh+IAV","Pam1ug+IAV",0.284881222245391,""
"17248","Ly6C+CD8+ T-cells","Spleen","72","Hh+IAV","Pam1ug+IAV+NTHi",0.284881222245391,""
"17249","Ly6C+CD8+ T-cells","Spleen","72","Hh+IAV","Pam1ug+NTHi",0.0907529437586058,""
"17250","Ly6C+CD8+ T-cells","Spleen","72","Hh+IAV","Saline",0.085182213565099,""
"17251","Ly6C+CD8+ T-cells","Spleen","72","Hh+IAV","Saline+IAV",0.477889713496854,""
"17252","Ly6C+CD8+ T-cells","Spleen","72","Hh+IAV","Saline+IAV+NTHi",0.477889713496854,""
"17253","Ly6C+CD8+ T-cells","Spleen","72","Hh+IAV","Saline+NTHi",0.085182213565099,""
"17254","Ly6C+CD8+ T-cells","Spleen","72","Hh+IAV+NTHi","Hh+NTHi",0.17210939296968,""
"17255","Ly6C+CD8+ T-cells","Spleen","72","Hh+IAV+NTHi","Pam1ug",0.0907529437586058,""
"17256","Ly6C+CD8+ T-cells","Spleen","72","Hh+IAV+NTHi","Pam1ug+IAV",0.284881222245391,""
"17257","Ly6C+CD8+ T-cells","Spleen","72","Hh+IAV+NTHi","Pam1ug+IAV+NTHi",0.284881222245391,""
"17258","Ly6C+CD8+ T-cells","Spleen","72","Hh+IAV+NTHi","Pam1ug+NTHi",0.0907529437586058,""
"17259","Ly6C+CD8+ T-cells","Spleen","72","Hh+IAV+NTHi","Saline",0.085182213565099,""
"17260","Ly6C+CD8+ T-cells","Spleen","72","Hh+IAV+NTHi","Saline+IAV",0.477889713496854,""
"17261","Ly6C+CD8+ T-cells","Spleen","72","Hh+IAV+NTHi","Saline+IAV+NTHi",0.477889713496854,""
"17262","Ly6C+CD8+ T-cells","Spleen","72","Hh+IAV+NTHi","Saline+NTHi",0.085182213565099,""
"17263","Ly6C+CD8+ T-cells","Spleen","72","Hh+NTHi","Pam1ug",0.89728070851213,""
"17264","Ly6C+CD8+ T-cells","Spleen","72","Hh+NTHi","Pam1ug+IAV",0.89728070851213,""
"17265","Ly6C+CD8+ T-cells","Spleen","72","Hh+NTHi","Pam1ug+IAV+NTHi",0.89728070851213,""
"17266","Ly6C+CD8+ T-cells","Spleen","72","Hh+NTHi","Pam1ug+NTHi",0.89728070851213,""
"17267","Ly6C+CD8+ T-cells","Spleen","72","Hh+NTHi","Saline",0.89728070851213,""
"17268","Ly6C+CD8+ T-cells","Spleen","72","Hh+NTHi","Saline+IAV",0.0193767123455717,"*"
"17269","Ly6C+CD8+ T-cells","Spleen","72","Hh+NTHi","Saline+IAV+NTHi",0.0193767123455717,"*"
"17270","Ly6C+CD8+ T-cells","Spleen","72","Hh+NTHi","Saline+NTHi",0.89728070851213,""
"17271","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug","Pam1ug+IAV",0.779180136469697,""
"17272","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug","Pam1ug+IAV+NTHi",0.779180136469697,""
"17273","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug","Pam1ug+NTHi",0.99982046105595,""
"17274","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug","Saline",0.99982046105595,""
"17275","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug","Saline+IAV",0.00931689690833627,"**"
"17276","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug","Saline+IAV+NTHi",0.00931689690833627,"**"
"17277","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug","Saline+NTHi",0.99982046105595,""
"17278","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug+IAV","Pam1ug+IAV+NTHi",0.99982046105595,""
"17279","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug+IAV","Pam1ug+NTHi",0.779180136469697,""
"17280","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug+IAV","Saline",0.757106078724382,""
"17281","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug+IAV","Saline+IAV",0.0374694634721629,"*"
"17282","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug+IAV","Saline+IAV+NTHi",0.0374694634721629,"*"
"17283","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug+IAV","Saline+NTHi",0.757106078724382,""
"17284","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug+IAV+NTHi","Pam1ug+NTHi",0.779180136469697,""
"17285","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug+IAV+NTHi","Saline",0.757106078724382,""
"17286","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug+IAV+NTHi","Saline+IAV",0.0374694634721629,"*"
"17287","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug+IAV+NTHi","Saline+IAV+NTHi",0.0374694634721629,"*"
"17288","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug+IAV+NTHi","Saline+NTHi",0.757106078724382,""
"17289","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug+NTHi","Saline",0.99982046105595,""
"17290","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug+NTHi","Saline+IAV",0.00931689690833627,"**"
"17291","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug+NTHi","Saline+IAV+NTHi",0.00931689690833627,"**"
"17292","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug+NTHi","Saline+NTHi",0.99982046105595,""
"17293","Ly6C+CD8+ T-cells","Spleen","72","Saline","Saline+IAV",0.00931689690833627,"**"
"17294","Ly6C+CD8+ T-cells","Spleen","72","Saline","Saline+IAV+NTHi",0.00931689690833627,"**"
"17295","Ly6C+CD8+ T-cells","Spleen","72","Saline","Saline+NTHi",0.99982046105595,""
"17296","Ly6C+CD8+ T-cells","Spleen","72","Saline+IAV","Saline+IAV+NTHi",0.99982046105595,""
"17297","Ly6C+CD8+ T-cells","Spleen","72","Saline+IAV","Saline+NTHi",0.00931689690833627,"**"
"17298","Ly6C+CD8+ T-cells","Spleen","72","Saline+IAV+NTHi","Saline+NTHi",0.00931689690833627,"**"
"17299","Ly6C+CD8+ T-cells","Lung","96","Hh","Hh+IAV",0.000163022928314347,"***"
"17300","Ly6C+CD8+ T-cells","Lung","96","Hh","Hh+IAV+NTHi",0.000163022928314347,"***"
"17301","Ly6C+CD8+ T-cells","Lung","96","Hh","Hh+NTHi",0.999504914278478,""
"17302","Ly6C+CD8+ T-cells","Lung","96","Hh","Pam1ug",0.357536139226904,""
"17303","Ly6C+CD8+ T-cells","Lung","96","Hh","Pam1ug+IAV",0.000218385347361755,"***"
"17304","Ly6C+CD8+ T-cells","Lung","96","Hh","Pam1ug+IAV+NTHi",0.000218385347361755,"***"
"17305","Ly6C+CD8+ T-cells","Lung","96","Hh","Pam1ug+NTHi",0.357536139226904,""
"17306","Ly6C+CD8+ T-cells","Lung","96","Hh","Saline",0.602051115037627,""
"17307","Ly6C+CD8+ T-cells","Lung","96","Hh","Saline+IAV",3.2946474097975e-06,"***"
"17308","Ly6C+CD8+ T-cells","Lung","96","Hh","Saline+IAV+NTHi",3.2946474097975e-06,"***"
"17309","Ly6C+CD8+ T-cells","Lung","96","Hh","Saline+NTHi",0.602051115037627,""
"17310","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV","Hh+IAV+NTHi",0.999504914278478,""
"17311","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV","Hh+NTHi",0.000163022928314347,"***"
"17312","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV","Pam1ug",0.00544962280835437,"**"
"17313","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV","Pam1ug+IAV",0.940722641582764,""
"17314","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV","Pam1ug+IAV+NTHi",0.940722641582764,""
"17315","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV","Pam1ug+NTHi",0.00544962280835437,"**"
"17316","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV","Saline",0.00145014023713794,"**"
"17317","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV","Saline+IAV",0.4124440284977,""
"17318","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV","Saline+IAV+NTHi",0.4124440284977,""
"17319","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV","Saline+NTHi",0.00145014023713794,"**"
"17320","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV+NTHi","Hh+NTHi",0.000163022928314347,"***"
"17321","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV+NTHi","Pam1ug",0.00544962280835437,"**"
"17322","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV+NTHi","Pam1ug+IAV",0.940722641582764,""
"17323","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV+NTHi","Pam1ug+IAV+NTHi",0.940722641582764,""
"17324","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV+NTHi","Pam1ug+NTHi",0.00544962280835437,"**"
"17325","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV+NTHi","Saline",0.00145014023713794,"**"
"17326","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV+NTHi","Saline+IAV",0.4124440284977,""
"17327","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV+NTHi","Saline+IAV+NTHi",0.4124440284977,""
"17328","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV+NTHi","Saline+NTHi",0.00145014023713794,"**"
"17329","Ly6C+CD8+ T-cells","Lung","96","Hh+NTHi","Pam1ug",0.357536139226904,""
"17330","Ly6C+CD8+ T-cells","Lung","96","Hh+NTHi","Pam1ug+IAV",0.000218234884953782,"***"
"17331","Ly6C+CD8+ T-cells","Lung","96","Hh+NTHi","Pam1ug+IAV+NTHi",0.000218234884953782,"***"
"17332","Ly6C+CD8+ T-cells","Lung","96","Hh+NTHi","Pam1ug+NTHi",0.357536139226904,""
"17333","Ly6C+CD8+ T-cells","Lung","96","Hh+NTHi","Saline",0.602051115037627,""
"17334","Ly6C+CD8+ T-cells","Lung","96","Hh+NTHi","Saline+IAV",3.2946474097975e-06,"***"
"17335","Ly6C+CD8+ T-cells","Lung","96","Hh+NTHi","Saline+IAV+NTHi",3.2946474097975e-06,"***"
"17336","Ly6C+CD8+ T-cells","Lung","96","Hh+NTHi","Saline+NTHi",0.602051115037627,""
"17337","Ly6C+CD8+ T-cells","Lung","96","Pam1ug","Pam1ug+IAV",0.00882016672318221,"**"
"17338","Ly6C+CD8+ T-cells","Lung","96","Pam1ug","Pam1ug+IAV+NTHi",0.00882016672318221,"**"
"17339","Ly6C+CD8+ T-cells","Lung","96","Pam1ug","Pam1ug+NTHi",0.999504914278478,""
"17340","Ly6C+CD8+ T-cells","Lung","96","Pam1ug","Saline",0.758520355600408,""
"17341","Ly6C+CD8+ T-cells","Lung","96","Pam1ug","Saline+IAV",0.000218234884953782,"***"
"17342","Ly6C+CD8+ T-cells","Lung","96","Pam1ug","Saline+IAV+NTHi",0.000218234884953782,"***"
"17343","Ly6C+CD8+ T-cells","Lung","96","Pam1ug","Saline+NTHi",0.758520355600408,""
"17344","Ly6C+CD8+ T-cells","Lung","96","Pam1ug+IAV","Pam1ug+IAV+NTHi",0.999504914278478,""
"17345","Ly6C+CD8+ T-cells","Lung","96","Pam1ug+IAV","Pam1ug+NTHi",0.00882016672318221,"**"
"17346","Ly6C+CD8+ T-cells","Lung","96","Pam1ug+IAV","Saline",0.00245106988759123,"**"
"17347","Ly6C+CD8+ T-cells","Lung","96","Pam1ug+IAV","Saline+IAV",0.357536139226904,""
"17348","Ly6C+CD8+ T-cells","Lung","96","Pam1ug+IAV","Saline+IAV+NTHi",0.357536139226904,""
"17349","Ly6C+CD8+ T-cells","Lung","96","Pam1ug+IAV","Saline+NTHi",0.00245106988759123,"**"
"17350","Ly6C+CD8+ T-cells","Lung","96","Pam1ug+IAV+NTHi","Pam1ug+NTHi",0.00882016672318221,"**"
"17351","Ly6C+CD8+ T-cells","Lung","96","Pam1ug+IAV+NTHi","Saline",0.00245106988759123,"**"
"17352","Ly6C+CD8+ T-cells","Lung","96","Pam1ug+IAV+NTHi","Saline+IAV",0.357536139226904,""
"17353","Ly6C+CD8+ T-cells","Lung","96","Pam1ug+IAV+NTHi","Saline+IAV+NTHi",0.357536139226904,""
"17354","Ly6C+CD8+ T-cells","Lung","96","Pam1ug+IAV+NTHi","Saline+NTHi",0.00245106988759123,"**"
"17355","Ly6C+CD8+ T-cells","Lung","96","Pam1ug+NTHi","Saline",0.758520355600408,""
"17356","Ly6C+CD8+ T-cells","Lung","96","Pam1ug+NTHi","Saline+IAV",0.000218234884953782,"***"
"17357","Ly6C+CD8+ T-cells","Lung","96","Pam1ug+NTHi","Saline+IAV+NTHi",0.000218234884953782,"***"
"17358","Ly6C+CD8+ T-cells","Lung","96","Pam1ug+NTHi","Saline+NTHi",0.758520355600408,""
"17359","Ly6C+CD8+ T-cells","Lung","96","Saline","Saline+IAV",5.7565428838305e-05,"***"
"17360","Ly6C+CD8+ T-cells","Lung","96","Saline","Saline+IAV+NTHi",5.7565428838305e-05,"***"
"17361","Ly6C+CD8+ T-cells","Lung","96","Saline","Saline+NTHi",0.999504914278478,""
"17362","Ly6C+CD8+ T-cells","Lung","96","Saline+IAV","Saline+IAV+NTHi",0.999504914278478,""
"17363","Ly6C+CD8+ T-cells","Lung","96","Saline+IAV","Saline+NTHi",5.7565428838305e-05,"***"
"17364","Ly6C+CD8+ T-cells","Lung","96","Saline+IAV+NTHi","Saline+NTHi",5.7565428838305e-05,"***"
"17365","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh","Hh+IAV",0.175862455066687,""
"17366","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh","Hh+IAV+NTHi",0.175862455066687,""
"17367","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh","Hh+NTHi",0.999886503428432,""
"17368","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh","Pam1ug",0.999045588953492,""
"17369","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh","Pam1ug+IAV",0.175862455066687,""
"17370","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh","Pam1ug+IAV+NTHi",0.175862455066687,""
"17371","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh","Pam1ug+NTHi",0.999045588953492,""
"17372","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh","Saline",0.962665033674533,""
"17373","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh","Saline+IAV",0.18213975858766,""
"17374","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh","Saline+IAV+NTHi",0.18213975858766,""
"17375","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh","Saline+NTHi",0.962665033674533,""
"17376","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV","Hh+IAV+NTHi",0.999886503428432,""
"17377","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV","Hh+NTHi",0.175862455066687,""
"17378","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV","Pam1ug",0.175862455066687,""
"17379","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV","Pam1ug+IAV",0.999045588953492,""
"17380","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV","Pam1ug+IAV+NTHi",0.999045588953492,""
"17381","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV","Pam1ug+NTHi",0.175862455066687,""
"17382","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV","Saline",0.18213975858766,""
"17383","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV","Saline+IAV",0.962665033674533,""
"17384","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV","Saline+IAV+NTHi",0.962665033674533,""
"17385","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV","Saline+NTHi",0.18213975858766,""
"17386","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV+NTHi","Hh+NTHi",0.175862455066687,""
"17387","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV+NTHi","Pam1ug",0.175862455066687,""
"17388","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV+NTHi","Pam1ug+IAV",0.999045588953492,""
"17389","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV+NTHi","Pam1ug+IAV+NTHi",0.999045588953492,""
"17390","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV+NTHi","Pam1ug+NTHi",0.175862455066687,""
"17391","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV+NTHi","Saline",0.18213975858766,""
"17392","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV+NTHi","Saline+IAV",0.962665033674533,""
"17393","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV+NTHi","Saline+IAV+NTHi",0.962665033674533,""
"17394","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV+NTHi","Saline+NTHi",0.18213975858766,""
"17395","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+NTHi","Pam1ug",0.999045588953492,""
"17396","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+NTHi","Pam1ug+IAV",0.175862455066687,""
"17397","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+NTHi","Pam1ug+IAV+NTHi",0.175862455066687,""
"17398","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+NTHi","Pam1ug+NTHi",0.999045588953492,""
"17399","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+NTHi","Saline",0.996756341561063,""
"17400","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+NTHi","Saline+IAV",0.198880300539321,""
"17401","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+NTHi","Saline+IAV+NTHi",0.198880300539321,""
"17402","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+NTHi","Saline+NTHi",0.996756341561063,""
"17403","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug","Pam1ug+IAV",0.175862455066687,""
"17404","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug","Pam1ug+IAV+NTHi",0.175862455066687,""
"17405","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug","Pam1ug+NTHi",0.999886503428432,""
"17406","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug","Saline",0.962665033674533,""
"17407","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug","Saline+IAV",0.175862455066687,""
"17408","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug","Saline+IAV+NTHi",0.175862455066687,""
"17409","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug","Saline+NTHi",0.962665033674533,""
"17410","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug+IAV","Pam1ug+IAV+NTHi",0.999886503428432,""
"17411","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug+IAV","Pam1ug+NTHi",0.175862455066687,""
"17412","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug+IAV","Saline",0.175862455066687,""
"17413","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug+IAV","Saline+IAV",0.962665033674533,""
"17414","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug+IAV","Saline+IAV+NTHi",0.962665033674533,""
"17415","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug+IAV","Saline+NTHi",0.175862455066687,""
"17416","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug+IAV+NTHi","Pam1ug+NTHi",0.175862455066687,""
"17417","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug+IAV+NTHi","Saline",0.175862455066687,""
"17418","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug+IAV+NTHi","Saline+IAV",0.962665033674533,""
"17419","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug+IAV+NTHi","Saline+IAV+NTHi",0.962665033674533,""
"17420","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug+IAV+NTHi","Saline+NTHi",0.175862455066687,""
"17421","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug+NTHi","Saline",0.962665033674533,""
"17422","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug+NTHi","Saline+IAV",0.175862455066687,""
"17423","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug+NTHi","Saline+IAV+NTHi",0.175862455066687,""
"17424","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug+NTHi","Saline+NTHi",0.962665033674533,""
"17425","Ly6C+CD8+ T-cells","Nasal Tissue","96","Saline","Saline+IAV",0.297384608646454,""
"17426","Ly6C+CD8+ T-cells","Nasal Tissue","96","Saline","Saline+IAV+NTHi",0.297384608646454,""
"17427","Ly6C+CD8+ T-cells","Nasal Tissue","96","Saline","Saline+NTHi",0.999886503428432,""
"17428","Ly6C+CD8+ T-cells","Nasal Tissue","96","Saline+IAV","Saline+IAV+NTHi",0.999886503428432,""
"17429","Ly6C+CD8+ T-cells","Nasal Tissue","96","Saline+IAV","Saline+NTHi",0.297384608646454,""
"17430","Ly6C+CD8+ T-cells","Nasal Tissue","96","Saline+IAV+NTHi","Saline+NTHi",0.297384608646454,""
"17431","Ly6C+CD8+ T-cells","Spleen","96","Hh","Hh+IAV",0.141155421997423,""
"17432","Ly6C+CD8+ T-cells","Spleen","96","Hh","Hh+IAV+NTHi",0.141155421997423,""
"17433","Ly6C+CD8+ T-cells","Spleen","96","Hh","Hh+NTHi",0.99683910208097,""
"17434","Ly6C+CD8+ T-cells","Spleen","96","Hh","Pam1ug",0.948176072931746,""
"17435","Ly6C+CD8+ T-cells","Spleen","96","Hh","Pam1ug+IAV",0.0588549050883648,""
"17436","Ly6C+CD8+ T-cells","Spleen","96","Hh","Pam1ug+IAV+NTHi",0.0588549050883648,""
"17437","Ly6C+CD8+ T-cells","Spleen","96","Hh","Pam1ug+NTHi",0.948176072931746,""
"17438","Ly6C+CD8+ T-cells","Spleen","96","Hh","Saline",0.99683910208097,""
"17439","Ly6C+CD8+ T-cells","Spleen","96","Hh","Saline+IAV",0.0389753420918566,"*"
"17440","Ly6C+CD8+ T-cells","Spleen","96","Hh","Saline+IAV+NTHi",0.0389753420918566,"*"
"17441","Ly6C+CD8+ T-cells","Spleen","96","Hh","Saline+NTHi",0.99683910208097,""
"17442","Ly6C+CD8+ T-cells","Spleen","96","Hh+IAV","Hh+IAV+NTHi",0.99683910208097,""
"17443","Ly6C+CD8+ T-cells","Spleen","96","Hh+IAV","Hh+NTHi",0.141155421997423,""
"17444","Ly6C+CD8+ T-cells","Spleen","96","Hh+IAV","Pam1ug",0.0921350652662811,""
"17445","Ly6C+CD8+ T-cells","Spleen","96","Hh+IAV","Pam1ug+IAV",0.899966688998998,""
"17446","Ly6C+CD8+ T-cells","Spleen","96","Hh+IAV","Pam1ug+IAV+NTHi",0.899966688998998,""
"17447","Ly6C+CD8+ T-cells","Spleen","96","Hh+IAV","Pam1ug+NTHi",0.0921350652662811,""
"17448","Ly6C+CD8+ T-cells","Spleen","96","Hh+IAV","Saline",0.141155421997423,""
"17449","Ly6C+CD8+ T-cells","Spleen","96","Hh+IAV","Saline+IAV",0.663262546695605,""
"17450","Ly6C+CD8+ T-cells","Spleen","96","Hh+IAV","Saline+IAV+NTHi",0.663262546695605,""
"17451","Ly6C+CD8+ T-cells","Spleen","96","Hh+IAV","Saline+NTHi",0.141155421997423,""
"17452","Ly6C+CD8+ T-cells","Spleen","96","Hh+IAV+NTHi","Hh+NTHi",0.141155421997423,""
"17453","Ly6C+CD8+ T-cells","Spleen","96","Hh+IAV+NTHi","Pam1ug",0.0921350652662811,""
