Tissue,Timepoint,Treatment,Cell_ID,mean_Proportion_idPerSample,sem_Proportion_idPerSample
Spleen,96,Pam1ug,Ly6C+CD8+ T-cells,0.07295371933333333,0.0024745738116596517
Spleen,96,Pam1ug,Ly6C- NK cells,0.020606424333333335,0.001079512222719183
Spleen,96,Pam1ug,Ly6C-CD8+ T-cells,0.056079680166666666,0.004355255070068515
Spleen,96,Pam1ug,Monocytes,0.0026672241666666667,2.338790908396069e-4
Spleen,96,Pam1ug,Neutrophils,0.0066647385,0.0013872553434241238
Spleen,96,Pam1ug,Unknown Myeloid,0.008098668833333333,6.122780775338614e-4
Spleen,96,Pam1ug,cDC1,0.004484489666666667,1.4945480810948992e-4
Spleen,96,Pam1ug,cDC2,0.009426131,6.3164052551479e-4
Spleen,96,Pam1ug,moDCs,6.916013333333333e-5,1.2569178836255684e-5
Spleen,96,Pam1ug,pDCs,0.007984872333333334,5.896750733714666e-4
Spleen,96,Pam1ug+IAV,B-cells,0.5647426855,0.02719185217887335
Spleen,96,Pam1ug+IAV,CD103+CD4+ T-cells,0.006171708333333334,4.7333762750216454e-4
Spleen,96,Pam1ug+IAV,CD206+ Macrophages,0.015697477166666668,0.0024529832179937617
Spleen,96,Pam1ug+IAV,CD4+ T-cells,0.176571891,0.01537169556215381
Spleen,96,Pam1ug+IAV,CD64+MHCII- Macrophages,2.47819e-4,3.476853032077524e-5
Spleen,96,Pam1ug+IAV,Drop,0.021555246,0.0011345827261704047
Spleen,96,Pam1ug+IAV,Ly6C(hi)CD64(hi) Monocytes,0.0065692465000000005,0.0010442492875371845
Spleen,96,Pam1ug+IAV,Ly6C+ NK cells,0.010767023166666667,8.724900121248923e-4
Spleen,96,Pam1ug+IAV,Ly6C+CD8+ T-cells,0.09216340316666667,0.006110734419056549
Spleen,96,Pam1ug+IAV,Ly6C- NK cells,0.022994481833333334,0.00113784474333714
Spleen,96,Pam1ug+IAV,Ly6C-CD8+ T-cells,0.03966395683333333,0.006007199739138992
Spleen,96,Pam1ug+IAV,Monocytes,0.002950366833333333,7.718227730614682e-4
Spleen,96,Pam1ug+IAV,Neutrophils,0.010348939666666666,0.0015114248530720424
Spleen,96,Pam1ug+IAV,Unknown Myeloid,0.007057599833333333,6.987710543493444e-4
Spleen,96,Pam1ug+IAV,cDC1,0.005276559166666667,2.6532055334574893e-4
Spleen,96,Pam1ug+IAV,cDC2,0.008485093166666667,0.0011377558416625956
Spleen,96,Pam1ug+IAV,moDCs,1.2698281666666668e-4,1.160601470446586e-5
Spleen,96,Pam1ug+IAV,pDCs,0.008609520333333332,8.989190994558471e-4
Spleen,96,Pam1ug+IAV+NTHi,B-cells,0.5647426855,0.02719185217887335
Spleen,96,Pam1ug+IAV+NTHi,CD103+CD4+ T-cells,0.006171708333333334,4.7333762750216454e-4
Spleen,96,Pam1ug+IAV+NTHi,CD206+ Macrophages,0.015697477166666668,0.0024529832179937617
Spleen,96,Pam1ug+IAV+NTHi,CD4+ T-cells,0.176571891,0.01537169556215381
Spleen,96,Pam1ug+IAV+NTHi,CD64+MHCII- Macrophages,2.47819e-4,3.476853032077524e-5
Spleen,96,Pam1ug+IAV+NTHi,Drop,0.021555246,0.0011345827261704047
Spleen,96,Pam1ug+IAV+NTHi,Ly6C(hi)CD64(hi) Monocytes,0.0065692465000000005,0.0010442492875371845
Spleen,96,Pam1ug+IAV+NTHi,Ly6C+ NK cells,0.010767023166666667,8.724900121248923e-4
Spleen,96,Pam1ug+IAV+NTHi,Ly6C+CD8+ T-cells,0.09216340316666667,0.006110734419056549
Spleen,96,Pam1ug+IAV+NTHi,Ly6C- NK cells,0.022994481833333334,0.00113784474333714
Spleen,96,Pam1ug+IAV+NTHi,Ly6C-CD8+ T-cells,0.03966395683333333,0.006007199739138992
Spleen,96,Pam1ug+IAV+NTHi,Monocytes,0.002950366833333333,7.718227730614682e-4
Spleen,96,Pam1ug+IAV+NTHi,Neutrophils,0.010348939666666666,0.0015114248530720424
Spleen,96,Pam1ug+IAV+NTHi,Unknown Myeloid,0.007057599833333333,6.987710543493444e-4
Spleen,96,Pam1ug+IAV+NTHi,cDC1,0.005276559166666667,2.6532055334574893e-4
Spleen,96,Pam1ug+IAV+NTHi,cDC2,0.008485093166666667,0.0011377558416625956
Spleen,96,Pam1ug+IAV+NTHi,moDCs,1.2698281666666668e-4,1.160601470446586e-5
Spleen,96,Pam1ug+IAV+NTHi,pDCs,0.008609520333333332,8.989190994558471e-4
Spleen,96,Pam1ug+NTHi,B-cells,0.5412322496666666,0.016089963993872806
Spleen,96,Pam1ug+NTHi,CD103+CD4+ T-cells,0.007109055666666667,4.0708333096379395e-4
Spleen,96,Pam1ug+NTHi,CD206+ Macrophages,0.016696254666666667,0.001622781284914466
Spleen,96,Pam1ug+NTHi,CD4+ T-cells,0.20956233033333332,0.01194000532426747
Spleen,96,Pam1ug+NTHi,CD64+MHCII- Macrophages,8.490715e-5,9.911853345086378e-6
Spleen,96,Pam1ug+NTHi,Drop,0.0213454125,0.0016316135010150897
Spleen,96,Pam1ug+NTHi,Ly6C(hi)CD64(hi) Monocytes,0.0035759626666666666,3.924310833032697e-4
Spleen,96,Pam1ug+NTHi,Ly6C+ NK cells,0.01135872,0.0012528576195417684
Spleen,96,Pam1ug+NTHi,Ly6C+CD8+ T-cells,0.07295371933333333,0.0024745738116596517
Spleen,96,Pam1ug+NTHi,Ly6C- NK cells,0.020606424333333335,0.001079512222719183
Spleen,96,Pam1ug+NTHi,Ly6C-CD8+ T-cells,0.056079680166666666,0.004355255070068515
Spleen,96,Pam1ug+NTHi,Monocytes,0.0026672241666666667,2.338790908396069e-4
Spleen,96,Pam1ug+NTHi,Neutrophils,0.0066647385,0.0013872553434241238
Spleen,96,Pam1ug+NTHi,Unknown Myeloid,0.008098668833333333,6.122780775338614e-4
Spleen,96,Pam1ug+NTHi,cDC1,0.004484489666666667,1.4945480810948992e-4
Spleen,96,Pam1ug+NTHi,cDC2,0.009426131,6.3164052551479e-4
Spleen,96,Pam1ug+NTHi,moDCs,6.916013333333333e-5,1.2569178836255684e-5
Spleen,96,Pam1ug+NTHi,pDCs,0.007984872333333334,5.896750733714666e-4
Spleen,96,Saline,B-cells,0.5297187168333334,0.011565628655126807
Spleen,96,Saline,CD103+CD4+ T-cells,0.0066160965,2.0257945945640693e-4
Spleen,96,Saline,CD206+ Macrophages,0.013579598666666666,0.0010344816961379798
Spleen,96,Saline,CD4+ T-cells,0.21325678883333332,0.009780163947433735
Spleen,96,Saline,CD64+MHCII- Macrophages,4.318971666666667e-5,8.120435868450111e-6
Spleen,96,Saline,Drop,0.030755402166666668,0.0038650197328483882
Spleen,96,Saline,Ly6C(hi)CD64(hi) Monocytes,0.0027535735,3.466765631804137e-4
Spleen,96,Saline,Ly6C+ NK cells,0.013192678166666666,0.0010549366184435733
Spleen,96,Saline,Ly6C+CD8+ T-cells,0.0747565855,0.003618134818358383
Spleen,96,Saline,Ly6C- NK cells,0.021043257166666666,0.001549822617777132
Spleen,96,Saline,Ly6C-CD8+ T-cells,0.057629913666666664,0.0032636465956884554
Spleen,96,Saline,Monocytes,0.0028158533333333333,4.2726697974542545e-4
Spleen,96,Saline,Neutrophils,0.004338010333333334,4.0981019045721373e-4
Spleen,96,Saline,Unknown Myeloid,0.0070921725000000005,4.625527497638693e-4
Spleen,96,Saline,cDC1,0.003834834666666667,2.923240628157578e-4
Spleen,96,Saline,cDC2,0.010642437166666666,3.683817550359426e-4
Spleen,96,Saline,moDCs,7.779323333333333e-5,1.452550707761274e-5
Spleen,96,Saline,pDCs,0.007853097666666666,3.015452594661556e-4
Spleen,96,Saline+IAV,B-cells,0.5782269638333334,0.02251991464429202
Spleen,96,Saline+IAV,CD103+CD4+ T-cells,0.005795223,2.1734548597428935e-4
Spleen,96,Saline+IAV,CD206+ Macrophages,0.0162700875,0.001278540423085761
Spleen,96,Saline+IAV,CD4+ T-cells,0.16713697633333333,0.012134705165753051
Spleen,96,Saline+IAV,CD64+MHCII- Macrophages,2.461805e-4,2.4550594574945296e-5
Spleen,96,Saline+IAV,Drop,0.029241898166666665,0.001039710238243375
Spleen,96,Saline+IAV,Ly6C(hi)CD64(hi) Monocytes,0.005935294,7.433383414251773e-4
Spleen,96,Saline+IAV,Ly6C+ NK cells,0.0113038785,0.0013335270384342856
Spleen,96,Saline+IAV,Ly6C+CD8+ T-cells,0.094438163,0.0058287912246940705
Spleen,96,Saline+IAV,Ly6C- NK cells,0.0215831995,9.342353468074573e-4
Spleen,96,Saline+IAV,Ly6C-CD8+ T-cells,0.033099557333333335,0.0035387376711034377
Spleen,96,Saline+IAV,Monocytes,0.0027232696666666667,3.1858836430224155e-4
Spleen,96,Saline+IAV,Neutrophils,0.007550576833333334,0.0011616375773524608
Spleen,96,Saline+IAV,Unknown Myeloid,0.005639704,2.68174473051283e-4
Spleen,96,Saline+IAV,cDC1,0.0052203438333333334,2.809150566506321e-4
Spleen,96,Saline+IAV,cDC2,0.0080403035,6.1390802187145e-4
Spleen,96,Saline+IAV,moDCs,1.6239595e-4,2.0842498024689046e-5
Spleen,96,Saline+IAV,pDCs,0.007385983666666667,6.04312505617012e-4
Spleen,96,Saline+IAV+NTHi,B-cells,0.5782269638333334,0.02251991464429202
Spleen,96,Saline+IAV+NTHi,CD103+CD4+ T-cells,0.005795223,2.1734548597428935e-4
Spleen,96,Saline+IAV+NTHi,CD206+ Macrophages,0.0162700875,0.001278540423085761
Spleen,96,Saline+IAV+NTHi,CD4+ T-cells,0.16713697633333333,0.012134705165753051
Spleen,96,Saline+IAV+NTHi,CD64+MHCII- Macrophages,2.461805e-4,2.4550594574945296e-5
Spleen,96,Saline+IAV+NTHi,Drop,0.029241898166666665,0.001039710238243375
Spleen,96,Saline+IAV+NTHi,Ly6C(hi)CD64(hi) Monocytes,0.005935294,7.433383414251773e-4
Spleen,96,Saline+IAV+NTHi,Ly6C+ NK cells,0.0113038785,0.0013335270384342856
Spleen,96,Saline+IAV+NTHi,Ly6C+CD8+ T-cells,0.094438163,0.0058287912246940705
Spleen,96,Saline+IAV+NTHi,Ly6C- NK cells,0.0215831995,9.342353468074573e-4
Spleen,96,Saline+IAV+NTHi,Ly6C-CD8+ T-cells,0.033099557333333335,0.0035387376711034377
Spleen,96,Saline+IAV+NTHi,Monocytes,0.0027232696666666667,3.1858836430224155e-4
Spleen,96,Saline+IAV+NTHi,Neutrophils,0.007550576833333334,0.0011616375773524608
Spleen,96,Saline+IAV+NTHi,Unknown Myeloid,0.005639704,2.68174473051283e-4
Spleen,96,Saline+IAV+NTHi,cDC1,0.0052203438333333334,2.809150566506321e-4
Spleen,96,Saline+IAV+NTHi,cDC2,0.0080403035,6.1390802187145e-4
Spleen,96,Saline+IAV+NTHi,moDCs,1.6239595e-4,2.0842498024689046e-5
Spleen,96,Saline+IAV+NTHi,pDCs,0.007385983666666667,6.04312505617012e-4
Spleen,96,Saline+NTHi,B-cells,0.5297187168333334,0.011565628655126807
Spleen,96,Saline+NTHi,CD103+CD4+ T-cells,0.0066160965,2.0257945945640693e-4
Spleen,96,Saline+NTHi,CD206+ Macrophages,0.013579598666666666,0.0010344816961379798
Spleen,96,Saline+NTHi,CD4+ T-cells,0.21325678883333332,0.009780163947433735
Spleen,96,Saline+NTHi,CD64+MHCII- Macrophages,4.318971666666667e-5,8.120435868450111e-6
Spleen,96,Saline+NTHi,Drop,0.030755402166666668,0.0038650197328483882
Spleen,96,Saline+NTHi,Ly6C(hi)CD64(hi) Monocytes,0.0027535735,3.466765631804137e-4
Spleen,96,Saline+NTHi,Ly6C+ NK cells,0.013192678166666666,0.0010549366184435733
Spleen,96,Saline+NTHi,Ly6C+CD8+ T-cells,0.0747565855,0.003618134818358383
Spleen,96,Saline+NTHi,Ly6C- NK cells,0.021043257166666666,0.001549822617777132
Spleen,96,Saline+NTHi,Ly6C-CD8+ T-cells,0.057629913666666664,0.0032636465956884554
Spleen,96,Saline+NTHi,Monocytes,0.0028158533333333333,4.2726697974542545e-4
Spleen,96,Saline+NTHi,Neutrophils,0.004338010333333334,4.0981019045721373e-4
Spleen,96,Saline+NTHi,Unknown Myeloid,0.0070921725000000005,4.625527497638693e-4
Spleen,96,Saline+NTHi,cDC1,0.003834834666666667,2.923240628157578e-4
Spleen,96,Saline+NTHi,cDC2,0.010642437166666666,3.683817550359426e-4
Spleen,96,Saline+NTHi,moDCs,7.779323333333333e-5,1.452550707761274e-5
Spleen,96,Saline+NTHi,pDCs,0.007853097666666666,3.015452594661556e-4
Spleen,144,Hh,B-cells,0.420289723,0.01566929426775176
Spleen,144,Hh,CD103+CD4+ T-cells,0.0077581695,7.284152374342879e-4
Spleen,144,Hh,CD206+ Macrophages,0.012302450666666668,0.001718251203964517
Spleen,144,Hh,CD4+ T-cells,0.2379510321666667,0.02285877511081061
Spleen,144,Hh,CD64+MHCII- Macrophages,3.103824e-5,9.893832457425182e-6
Spleen,144,Hh,Drop,0.064714169,0.03732824036118178
Spleen,144,Hh,Ly6C(hi)CD64(hi) Monocytes,0.0036506931666666666,2.6327194927506896e-4
Spleen,144,Hh,Ly6C+ NK cells,0.019040256166666665,0.0030590719990643504
Spleen,144,Hh,Ly6C+CD8+ T-cells,0.08577110516666667,0.01088577154492427
Spleen,144,Hh,Ly6C- NK cells,0.026308402,8.902720387067091e-4
Spleen,144,Hh,Ly6C-CD8+ T-cells,0.06776741266666667,0.008648408814493603
Spleen,144,Hh,Monocytes,0.0038335108333333334,6.167369307705633e-4
Spleen,144,Hh,Neutrophils,0.020646561166666667,0.005992826675956389
Spleen,144,Hh,Unknown Myeloid,0.0088636925,8.388207736176524e-4
Spleen,144,Hh,cDC1,0.003671803333333333,5.479038632845284e-4
Spleen,144,Hh,cDC2,0.009204049666666667,0.0018581395189441988
Spleen,144,Hh,moDCs,9.754458333333332e-5,2.7448859326590323e-5
Spleen,144,Hh,pDCs,0.0081035595,0.0015953779024671186
Spleen,144,Hh+IAV,B-cells,0.4649108565,0.021179206837657956
Spleen,144,Hh+IAV,CD103+CD4+ T-cells,0.009760554500000001,0.0012887245483979046
Spleen,144,Hh+IAV,CD206+ Macrophages,0.0256953905,0.005135258457602518
Spleen,144,Hh+IAV,CD4+ T-cells,0.21837415266666665,0.011265527659966447
Spleen,144,Hh+IAV,CD64+MHCII- Macrophages,1.1987426666666667e-4,1.824163818143657e-5
Spleen,144,Hh+IAV,Drop,0.028491583333333334,0.00202518768819389
Spleen,144,Hh+IAV,Ly6C(hi)CD64(hi) Monocytes,0.008721127333333334,0.001382321004942549
Spleen,144,Hh+IAV,Ly6C+ NK cells,0.011843786666666667,0.0011001581746539802
Spleen,144,Hh+IAV,Ly6C+CD8+ T-cells,0.1052954585,0.004825904661861394
Spleen,144,Hh+IAV,Ly6C- NK cells,0.0298367195,0.0017316922471749374
Spleen,144,Hh+IAV,Ly6C-CD8+ T-cells,0.03902324016666667,0.0036096768534340617
Spleen,144,Hh+IAV,Monocytes,0.0049320821666666665,5.653192466210822e-4
Spleen,144,Hh+IAV,Neutrophils,0.022407507,0.0035074022587597985
Spleen,144,Hh+IAV,Unknown Myeloid,0.0082322985,6.229500131386011e-4
Spleen,144,Hh+IAV,cDC1,0.005036297166666667,3.310413744124659e-4
Spleen,144,Hh+IAV,cDC2,0.0086442745,9.205450831114774e-4
Spleen,144,Hh+IAV,moDCs,1.782925e-4,1.6072667844822777e-5
Spleen,144,Hh+IAV,pDCs,0.008496503666666667,8.617319868850434e-4
Spleen,144,Hh+IAV+NTHi,B-cells,0.480597613,0.009081699257481013
Spleen,144,Hh+IAV+NTHi,CD103+CD4+ T-cells,0.008162644,7.108479246141189e-4
Spleen,144,Hh+IAV+NTHi,CD206+ Macrophages,0.015340156666666667,0.0011642648830098663
Spleen,144,Hh+IAV+NTHi,CD4+ T-cells,0.20850540583333332,0.0077843086782858695
Spleen,144,Hh+IAV+NTHi,CD64+MHCII- Macrophages,8.669113333333333e-5,1.7751753162108933e-5
Spleen,144,Hh+IAV+NTHi,Drop,0.023937944,0.0018945070263332356
Spleen,144,Hh+IAV+NTHi,Ly6C(hi)CD64(hi) Monocytes,0.005918511666666667,0.0010583845979983731
Spleen,144,Hh+IAV+NTHi,Ly6C+ NK cells,0.011499040833333333,0.001145107667955796
Spleen,144,Hh+IAV+NTHi,Ly6C+CD8+ T-cells,0.10751655383333333,0.0027589211903395554
Spleen,144,Hh+IAV+NTHi,Ly6C- NK cells,0.028774968833333334,0.0032825574610665844
Spleen,144,Hh+IAV+NTHi,Ly6C-CD8+ T-cells,0.04476739666666667,0.004576837990699
Spleen,144,Hh+IAV+NTHi,Monocytes,0.0047115895,4.204271536718143e-4
Spleen,144,Hh+IAV+NTHi,Neutrophils,0.0294542315,0.008834961590456549
Spleen,144,Hh+IAV+NTHi,Unknown Myeloid,0.0097791625,4.761977382937153e-4
Spleen,144,Hh+IAV+NTHi,cDC1,0.005633822333333333,5.988262611018139e-4
Spleen,144,Hh+IAV+NTHi,cDC2,0.007971923666666667,5.789215808380077e-4
Spleen,144,Hh+IAV+NTHi,moDCs,2.4249833333333333e-4,4.271323649382915e-5
Spleen,144,Hh+IAV+NTHi,pDCs,0.007099845166666667,7.453869307154692e-4
Spleen,144,Hh+NTHi,B-cells,0.5076321703333333,0.032381338711824685
Spleen,144,Hh+NTHi,CD103+CD4+ T-cells,0.007700894166666666,3.7943951944487966e-4
Spleen,144,Hh+NTHi,CD206+ Macrophages,0.0130873455,0.0018715438644378742
Spleen,144,Hh+NTHi,CD4+ T-cells,0.22351048766666667,0.021504080126270825
Spleen,144,Hh+NTHi,CD64+MHCII- Macrophages,6.425933333333333e-5,7.147545608933026e-6
Spleen,144,Hh+NTHi,Drop,0.023203458833333333,0.0034850234749254365
Spleen,144,Hh+NTHi,Ly6C(hi)CD64(hi) Monocytes,0.0028049446666666665,4.555023161769628e-4
Spleen,144,Hh+NTHi,Ly6C+ NK cells,0.012104531666666666,0.0011728666064063343
Spleen,144,Hh+NTHi,Ly6C+CD8+ T-cells,0.08448210733333333,0.006409608571284712
Spleen,144,Hh+NTHi,Ly6C- NK cells,0.019875673833333333,0.0015021199685694088
Spleen,144,Hh+NTHi,Ly6C-CD8+ T-cells,0.061719758166666666,0.0073306932137573305
Spleen,144,Hh+NTHi,Monocytes,0.003331026333333333,5.040401228392218e-4
Spleen,144,Hh+NTHi,Neutrophils,0.008965955666666666,0.0012317000596125845
Spleen,144,Hh+NTHi,Unknown Myeloid,0.008219802666666666,3.6400026585582483e-4
Spleen,144,Hh+NTHi,cDC1,0.0043917795,1.696728706312533e-4
Spleen,144,Hh+NTHi,cDC2,0.010335647333333333,0.001039300629998163
Spleen,144,Hh+NTHi,moDCs,1.1100038333333334e-4,2.0584203758779317e-5
Spleen,144,Hh+NTHi,pDCs,0.008459156833333334,5.945045607590363e-4
Spleen,144,Pam1ug,B-cells,0.40561120666666667,0.01914367265198666
Spleen,144,Pam1ug,CD103+CD4+ T-cells,0.008277612666666666,3.433097181157434e-4
Spleen,144,Pam1ug,CD206+ Macrophages,0.017007582166666667,0.0034251525548699814
Spleen,144,Pam1ug,CD4+ T-cells,0.2599840511666667,0.016739744890224808
Spleen,144,Pam1ug,CD64+MHCII- Macrophages,6.58653e-5,9.435876378906203e-6
Spleen,144,Pam1ug,Drop,0.025226803666666665,0.0016406930732689705
Spleen,144,Pam1ug,Ly6C(hi)CD64(hi) Monocytes,0.00475056,4.345140462487567e-4
Spleen,144,Pam1ug,Ly6C+ NK cells,0.016137864499999998,0.0012302796561863146
Spleen,144,Pam1ug,Ly6C+CD8+ T-cells,0.104251964,0.0028118619177057522
Spleen,144,Pam1ug,Ly6C- NK cells,0.029178071,0.0014525415558072224
Spleen,144,Pam1ug,Ly6C-CD8+ T-cells,0.0708317485,0.006872996047270636
Spleen,144,Pam1ug,Monocytes,0.005391697833333334,5.752124471929432e-4
Spleen,144,Pam1ug,Neutrophils,0.017549744666666665,0.0031241456393903137
Spleen,144,Pam1ug,Unknown Myeloid,0.010380638833333334,7.947747719432812e-4
Spleen,144,Pam1ug,cDC1,0.004993276833333333,3.848330389207262e-4
Spleen,144,Pam1ug,cDC2,0.010977268333333333,6.83987988372197e-4
Spleen,144,Pam1ug,moDCs,1.2230921666666667e-4,2.844594418289324e-5
Spleen,144,Pam1ug,pDCs,0.009261734666666667,8.048276548490228e-4
Spleen,144,Pam1ug+IAV,B-cells,0.44555051533333334,0.012238532783424514
Spleen,144,Pam1ug+IAV,CD103+CD4+ T-cells,0.009865077,9.625671475025176e-4
Spleen,144,Pam1ug+IAV,CD206+ Macrophages,0.029106027,0.006606477791956877
Spleen,144,Pam1ug+IAV,CD4+ T-cells,0.22812847466666666,0.007788975842422142
Spleen,144,Pam1ug+IAV,CD64+MHCII- Macrophages,1.7774735e-4,4.5194119617148944e-5
Spleen,144,Pam1ug+IAV,Drop,0.028211877,0.0027921219519534365
Spleen,144,Pam1ug+IAV,Ly6C(hi)CD64(hi) Monocytes,0.010107560166666666,0.0019083862388434446
Spleen,144,Pam1ug+IAV,Ly6C+ NK cells,0.010837477166666666,0.0011691336086458333
Spleen,144,Pam1ug+IAV,Ly6C+CD8+ T-cells,0.1020184905,0.004899431258111334
Spleen,144,Pam1ug+IAV,Ly6C- NK cells,0.029169591166666665,0.0013767435585305254
Spleen,144,Pam1ug+IAV,Ly6C-CD8+ T-cells,0.0431169065,0.003364846980633094
Spleen,144,Pam1ug+IAV,Monocytes,0.00564997,4.1921899163595473e-4
Spleen,144,Pam1ug+IAV,Neutrophils,0.0245153595,0.005139049939218525
Spleen,144,Pam1ug+IAV,Unknown Myeloid,0.009793949666666666,7.757753307058114e-4
Spleen,144,Pam1ug+IAV,cDC1,0.006152263666666666,6.303842506701588e-4
Spleen,144,Pam1ug+IAV,cDC2,0.008716533666666667,5.703647237230849e-4
Spleen,144,Pam1ug+IAV,moDCs,1.6932248333333333e-4,2.574780495693328e-5
Spleen,144,Pam1ug+IAV,pDCs,0.008712857166666668,7.501577352673421e-4
Spleen,144,Pam1ug+IAV+NTHi,B-cells,0.4716294255,0.01194346455688401
Spleen,144,Pam1ug+IAV+NTHi,CD103+CD4+ T-cells,0.009304205166666666,5.954524650406847e-4
Spleen,144,Pam1ug+IAV+NTHi,CD206+ Macrophages,0.014568844833333334,0.0015305594683451412
Spleen,144,Pam1ug+IAV+NTHi,CD4+ T-cells,0.21517472733333334,0.012841369322515053
Spleen,144,Pam1ug+IAV+NTHi,CD64+MHCII- Macrophages,9.923131666666667e-5,1.150808641597773e-5
